Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
"(3, 10)",0.49738889932632446,0.5,0.8181818127632141,0.0,0,0,0
"(3, 11)",0.8788889050483704,0.8744999766349792,0.9090909361839294,0.5,1.0,0.6666666666666666,0.6666666666666666
"(3, 12)",0.8241666555404663,0.8190000057220459,0.24242424964904785,0.9166666666666666,0.18333333333333332,0.3055555555555556,0.3055555555555556
"(3, 13)",0.913777768611908,0.9175000190734863,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(4, 5)",0.496277779340744,0.5,0.8181818127632141,0.0,0,0,0
"(4, 6)",0.5020555257797241,0.5,0.1818181872367859,1.0,0.18181818181818182,0.3076923076923077,0.3076923076923077
"(4, 7)",0.5014444589614868,0.5,0.8181818127632141,0.0,0,0,0
"(4, 8)",0.9246666431427002,0.9236000180244446,0.8787878751754761,1.0,0.6,0.7499999999999999,0.7499999999999999
"(4, 9)",0.5013333559036255,0.5,0.8181818127632141,0.0,0,0,0
"(4, 10)",0.49872222542762756,0.5,0.8181818127632141,0.0,0,0,0
"(4, 11)",0.9483333230018616,0.9488000273704529,0.9545454382896423,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(4, 12)",0.8019444346427917,0.8080000281333923,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(4, 13)",0.8955555558204651,0.8988999724388123,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(5, 6)",0.4993889033794403,0.5,0.1818181872367859,1.0,0.18181818181818182,0.3076923076923077,0.3076923076923077
"(5, 7)",0.89083331823349,0.8881999850273132,0.9696969985961914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(5, 8)",0.5048888921737671,0.5,0.8181818127632141,0.0,0,0,0
"(5, 9)",0.5056111216545105,0.5,0.8181818127632141,0.0,0,0,0
"(5, 10)",0.6965555548667908,0.6916999816894531,0.469696968793869,0.5,0.17142857142857143,0.2553191489361702,0.2553191489361702
"(5, 11)",0.9476110935211182,0.9491000175476074,0.8636363744735718,0.3333333333333333,0.8,0.47058823529411764,0.47058823529411764
"(5, 12)",0.7246111035346985,0.7257999777793884,0.07575757801532745,0.4166666666666667,0.0847457627118644,0.1408450704225352,0.1408450704225352
"(5, 13)",0.5058333277702332,0.5,0.8181818127632141,0.0,0,0,0
"(6, 7)",0.5040000081062317,0.5,0.8181818127632141,0.0,0,0,0
"(6, 8)",0.4981110990047455,0.5,0.8181818127632141,0.0,0,0,0
"(6, 9)",0.5018333196640015,0.5,0.8181818127632141,0.0,0,0,0
"(6, 10)",0.4953888952732086,0.5,0.8181818127632141,0.0,0,0,0
"(6, 11)",0.9457777738571167,0.9484999775886536,0.8939393758773804,0.4166666666666667,1.0,0.5882352941176471,0.5882352941176471
"(6, 12)",0.644944429397583,0.6507999897003174,0.09090909361839294,0.5,0.1,0.16666666666666669,0.16666666666666669
"(6, 13)",0.8649444580078125,0.8626999855041504,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(7, 8)",0.9269999861717224,0.9240999817848206,0.8787878751754761,1.0,0.6,0.7499999999999999,0.7499999999999999
"(7, 9)",0.4984999895095825,0.5,0.8181818127632141,0.0,0,0,0
"(7, 10)",0.8926666378974915,0.8920000195503235,0.9696969985961914,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
"(7, 11)",0.9476110935211182,0.9491000175476074,0.9545454382896423,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(7, 12)",0.9151111245155334,0.9165999889373779,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(7, 13)",0.933222234249115,0.9343000054359436,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(8, 9)",0.4987777769565582,0.5,0.8181818127632141,0.0,0,0,0
"(8, 10)",0.9072222113609314,0.9036999940872192,0.8181818127632141,0.9166666666666666,0.5,0.6470588235294118,0.6470588235294118
"(8, 11)",0.9467222094535828,0.949999988079071,0.9696969985961914,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091
"(8, 12)",0.9398333430290222,0.9415000081062317,0.1818181872367859,0.9166666666666666,0.171875,0.2894736842105263,0.2894736842105263
"(8, 13)",0.9447222352027893,0.9459999799728394,0.1818181872367859,1.0,0.18181818181818182,0.3076923076923077,0.3076923076923077
"(9, 10)",0.8881666660308838,0.883899986743927,0.8636363744735718,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.7096774193548387
"(9, 11)",0.9482222199440002,0.9502999782562256,0.9545454382896423,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8695652173913043
"(9, 12)",0.9127777814865112,0.9106000065803528,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(9, 13)",0.9263888597488403,0.9287999868392944,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
"(10, 11)",0.92166668176651,0.9284999966621399,0.8787878751754761,0.5,0.75,0.6,0.6
"(10, 12)",0.5010555386543274,0.5,0.8181818127632141,0.0,0,0,0
"(10, 13)",0.5013333559036255,0.5,0.8181818127632141,0.0,0,0,0
"(11, 12)",0.8805555701255798,0.8727999925613403,0.8939393758773804,0.4166666666666667,1.0,0.5882352941176471,0.5882352941176471
"(11, 13)",0.9287777543067932,0.9297000169754028,0.1515151560306549,0.8333333333333334,0.15625,0.2631578947368421,0.2631578947368421
"(12, 13)",0.917555570602417,0.9180999994277954,0.1666666716337204,0.9166666666666666,0.16923076923076924,0.28571428571428575,0.28571428571428575
